id,source_id,input_image,prompt,cat_idx,cat_id,cat_name_zh,motion_idx,motion_id,motion_name_zh,seed,output_name
031,10,cat_ids/00_短毛橘猫鱼骨纹.png,"For the target video, at 0.00 seconds into the target video, <Picture 1> (from [Shot 1]) is fully referenced.

integrated_multimodal_description: [Shot 1] Live-action, photorealistic studio pet footage. A static medium full-body shot begins with the seated cat and scene in <Picture 1>. This is one continuous four-second shot. The cat folds down into a compact curled sleeping pose, turning its head and shoulders toward its anatomical left, the viewer's right from the opening pose. From 0.00 to 0.40 seconds, the eyelids grow heavy, the chin dips and the front paws make small inward adjustments directly beneath the chest. From 0.40 to 1.50 seconds, both elbows fold and the chest descends toward the gathered paws. At the same time, the hindquarters lower beside the chest, the hind legs tuck inward and the spine curves into a small C shape. The shoulders and hips draw together into one compact oval footprint, with the belly facing the floor and the flank resting gently against it. The forepaws remain gathered under the face, and the existing tail settles beside the hindquarters. From 1.50 to 2.30 seconds, the cat rests its chin on the gathered front paws near the viewer's right side of the curled shape and closes its eyes completely. By 2.70 seconds, the head is resting, the shoulders are relaxed and the cat is comfortably curled up. From 2.70 to 3.00 seconds, it remains in this sleeping pose with closed eyes and a small, steady rise and fall of the flank. From 3.00 to 4.00 seconds, the cat maintains the posture reached by 2.70 seconds, with only faint breathing and tiny settling movements. Preserve the individual cat's facial proportions, each eye's reference color, coat or bare-skin appearance, markings, ear type and existing tail anatomy as the pose changes. Keep the reference framing, background, floor and lighting consistent, with grounded shadows following the cat's movement. The cat is alone and the surrounding floor stays clear. 

overall_soundscape: Small paw adjustments and a soft body contact accompany the descent. The movement sounds finish by 2.70 seconds, leaving calm, faint breathing over quiet studio room tone during the sleeping hold.

non_diegetic_music: N/A
",00,00-orange-shorthair-mackerel-tabby,短毛橘猫鱼骨纹,11,11-curl-left-sleep,向左蜷卧入睡,10000,00-orange-shorthair-mackerel-tabby_11-curl-left-sleep_seed-10000
032,10,cat_ids/00_短毛橘猫鱼骨纹.png,"For the target video, at 0.00 seconds into the target video, <Picture 1> (from [Shot 1]) is fully referenced.

integrated_multimodal_description: [Shot 1] Live-action, photorealistic studio pet footage. A static medium full-body shot begins with the seated cat and scene in <Picture 1>. This is one continuous four-second shot. The cat folds down into a compact curled sleeping pose, turning its head and shoulders toward its anatomical left, the viewer's right from the opening pose. From 0.00 to 0.40 seconds, the eyelids grow heavy, the chin dips and the front paws make small inward adjustments directly beneath the chest. From 0.40 to 1.50 seconds, both elbows fold and the chest descends toward the gathered paws. At the same time, the hindquarters lower beside the chest, the hind legs tuck inward and the spine curves into a small C shape. The shoulders and hips draw together into one compact oval footprint, with the belly facing the floor and the flank resting gently against it. The forepaws remain gathered under the face, and the existing tail settles beside the hindquarters. From 1.50 to 2.30 seconds, the cat rests its chin on the gathered front paws near the viewer's right side of the curled shape and closes its eyes completely. By 2.70 seconds, the head is resting, the shoulders are relaxed and the cat is comfortably curled up. From 2.70 to 3.00 seconds, it remains in this sleeping pose with closed eyes and a small, steady rise and fall of the flank. From 3.00 to 4.00 seconds, the cat maintains the posture reached by 2.70 seconds, with only faint breathing and tiny settling movements. Preserve the individual cat's facial proportions, each eye's reference color, coat or bare-skin appearance, markings, ear type and existing tail anatomy as the pose changes. Keep the reference framing, background, floor and lighting consistent, with grounded shadows following the cat's movement. The cat is alone and the surrounding floor stays clear. 

overall_soundscape: Small paw adjustments and a soft body contact accompany the descent. The movement sounds finish by 2.70 seconds, leaving calm, faint breathing over quiet studio room tone during the sleeping hold.

non_diegetic_music: N/A
",00,00-orange-shorthair-mackerel-tabby,短毛橘猫鱼骨纹,11,11-curl-left-sleep,向左蜷卧入睡,20000,00-orange-shorthair-mackerel-tabby_11-curl-left-sleep_seed-20000
033,11,cat_ids/00_短毛橘猫鱼骨纹.png,"For the target video, at 0.00 seconds into the target video, <Picture 1> (from [Shot 1]) is fully referenced.

integrated_multimodal_description: [Shot 1] Live-action, photorealistic studio pet footage. A static medium full-body shot begins with the seated cat and scene in <Picture 1>. This is one continuous four-second shot. The cat folds down into a compact curled sleeping pose, turning its head and shoulders toward its anatomical right, the viewer's left from the opening pose. From 0.00 to 0.40 seconds, the eyelids grow heavy, the chin dips and the front paws make small inward adjustments directly beneath the chest. From 0.40 to 1.50 seconds, both elbows fold and the chest descends toward the gathered paws. At the same time, the hindquarters lower beside the chest, the hind legs tuck inward and the spine curves into a small C shape. The shoulders and hips draw together into one compact oval footprint, with the belly facing the floor and the flank resting gently against it. The forepaws remain gathered under the face, and the existing tail settles beside the hindquarters. From 1.50 to 2.30 seconds, the cat rests its chin on the gathered front paws near the viewer's left side of the curled shape and closes its eyes completely. By 2.70 seconds, the head is resting, the shoulders are relaxed and the cat is comfortably curled up. From 2.70 to 3.00 seconds, it remains in this sleeping pose with closed eyes and a small, steady rise and fall of the flank. From 3.00 to 4.00 seconds, the cat maintains the posture reached by 2.70 seconds, with only faint breathing and tiny settling movements. Preserve the individual cat's facial proportions, each eye's reference color, coat or bare-skin appearance, markings, ear type and existing tail anatomy as the pose changes. Keep the reference framing, background, floor and lighting consistent, with grounded shadows following the cat's movement. The cat is alone and the surrounding floor stays clear. 

overall_soundscape: Small paw adjustments and a soft body contact accompany the descent. The movement sounds finish by 2.70 seconds, leaving calm, faint breathing over quiet studio room tone during the sleeping hold.

non_diegetic_music: N/A
",00,00-orange-shorthair-mackerel-tabby,短毛橘猫鱼骨纹,12,12-curl-right-sleep,向右蜷卧入睡,0,00-orange-shorthair-mackerel-tabby_12-curl-right-sleep_seed-0
034,11,cat_ids/00_短毛橘猫鱼骨纹.png,"For the target video, at 0.00 seconds into the target video, <Picture 1> (from [Shot 1]) is fully referenced.

integrated_multimodal_description: [Shot 1] Live-action, photorealistic studio pet footage. A static medium full-body shot begins with the seated cat and scene in <Picture 1>. This is one continuous four-second shot. The cat folds down into a compact curled sleeping pose, turning its head and shoulders toward its anatomical right, the viewer's left from the opening pose. From 0.00 to 0.40 seconds, the eyelids grow heavy, the chin dips and the front paws make small inward adjustments directly beneath the chest. From 0.40 to 1.50 seconds, both elbows fold and the chest descends toward the gathered paws. At the same time, the hindquarters lower beside the chest, the hind legs tuck inward and the spine curves into a small C shape. The shoulders and hips draw together into one compact oval footprint, with the belly facing the floor and the flank resting gently against it. The forepaws remain gathered under the face, and the existing tail settles beside the hindquarters. From 1.50 to 2.30 seconds, the cat rests its chin on the gathered front paws near the viewer's left side of the curled shape and closes its eyes completely. By 2.70 seconds, the head is resting, the shoulders are relaxed and the cat is comfortably curled up. From 2.70 to 3.00 seconds, it remains in this sleeping pose with closed eyes and a small, steady rise and fall of the flank. From 3.00 to 4.00 seconds, the cat maintains the posture reached by 2.70 seconds, with only faint breathing and tiny settling movements. Preserve the individual cat's facial proportions, each eye's reference color, coat or bare-skin appearance, markings, ear type and existing tail anatomy as the pose changes. Keep the reference framing, background, floor and lighting consistent, with grounded shadows following the cat's movement. The cat is alone and the surrounding floor stays clear. 

overall_soundscape: Small paw adjustments and a soft body contact accompany the descent. The movement sounds finish by 2.70 seconds, leaving calm, faint breathing over quiet studio room tone during the sleeping hold.

non_diegetic_music: N/A
",00,00-orange-shorthair-mackerel-tabby,短毛橘猫鱼骨纹,12,12-curl-right-sleep,向右蜷卧入睡,10000,00-orange-shorthair-mackerel-tabby_12-curl-right-sleep_seed-10000
035,11,cat_ids/00_短毛橘猫鱼骨纹.png,"For the target video, at 0.00 seconds into the target video, <Picture 1> (from [Shot 1]) is fully referenced.

integrated_multimodal_description: [Shot 1] Live-action, photorealistic studio pet footage. A static medium full-body shot begins with the seated cat and scene in <Picture 1>. This is one continuous four-second shot. The cat folds down into a compact curled sleeping pose, turning its head and shoulders toward its anatomical right, the viewer's left from the opening pose. From 0.00 to 0.40 seconds, the eyelids grow heavy, the chin dips and the front paws make small inward adjustments directly beneath the chest. From 0.40 to 1.50 seconds, both elbows fold and the chest descends toward the gathered paws. At the same time, the hindquarters lower beside the chest, the hind legs tuck inward and the spine curves into a small C shape. The shoulders and hips draw together into one compact oval footprint, with the belly facing the floor and the flank resting gently against it. The forepaws remain gathered under the face, and the existing tail settles beside the hindquarters. From 1.50 to 2.30 seconds, the cat rests its chin on the gathered front paws near the viewer's left side of the curled shape and closes its eyes completely. By 2.70 seconds, the head is resting, the shoulders are relaxed and the cat is comfortably curled up. From 2.70 to 3.00 seconds, it remains in this sleeping pose with closed eyes and a small, steady rise and fall of the flank. From 3.00 to 4.00 seconds, the cat maintains the posture reached by 2.70 seconds, with only faint breathing and tiny settling movements. Preserve the individual cat's facial proportions, each eye's reference color, coat or bare-skin appearance, markings, ear type and existing tail anatomy as the pose changes. Keep the reference framing, background, floor and lighting consistent, with grounded shadows following the cat's movement. The cat is alone and the surrounding floor stays clear. 

overall_soundscape: Small paw adjustments and a soft body contact accompany the descent. The movement sounds finish by 2.70 seconds, leaving calm, faint breathing over quiet studio room tone during the sleeping hold.

non_diegetic_music: N/A
",00,00-orange-shorthair-mackerel-tabby,短毛橘猫鱼骨纹,12,12-curl-right-sleep,向右蜷卧入睡,20000,00-orange-shorthair-mackerel-tabby_12-curl-right-sleep_seed-20000
036,12,cat_ids/00_短毛橘猫鱼骨纹.png,"For the target video, at 0.00 seconds into the target video, <Picture 1> (from [Shot 1]) is fully referenced.

integrated_multimodal_description: [Shot 1] Live-action, photorealistic studio pet footage. A static medium full-body shot begins with the seated cat and scene in <Picture 1>. This is one continuous four-second shot. The cat makes one small forward-and-upward hop, lands softly and returns to a comfortable upright seated pose. From 0.00 to 0.30 seconds, it holds the initial seated pose. At 0.30 seconds, one quiet off-screen tongue click draws its gaze slightly above the camera. From 0.30 to 0.85 seconds, the cat leans its chest slightly forward, raises the hindquarters out of the seated position and folds the hind legs into a compact crouch, with both front paws still touching the floor. From 0.85 to 1.10 seconds, the hind legs extend to push against the floor while both front paws lift and reach a short distance forward. From 1.10 to 1.35 seconds, the body travels through one low, compact arc, with all four paws visibly clear of the floor together for a brief moment. The head and chest stay low enough to preserve the available headroom, and the paws remain beneath or just ahead of the body. From 1.35 to 1.65 seconds, the front paws touch down first, followed closely by the hind paws; the elbows and hind legs bend to absorb the landing. The landing is no more than one front-paw length ahead of the starting position. The shadow stays on the floor, visibly separating from the paws during the hop and reconnecting at landing. From 1.65 to 2.50 seconds, the cat lowers its hindquarters, makes a small front-paw placement adjustment beneath the shoulders and raises its chest into an upright, front-facing seated pose near the starting position. By 2.70 seconds, it is comfortably balanced with both front paws on the floor and a relaxed, attentive gaze. This seated posture continues through 3.00 seconds. From 3.00 to 4.00 seconds, the cat maintains the posture reached by 2.70 seconds, with only faint breathing and tiny settling movements. Preserve the individual cat's facial proportions, each anatomical eye's reference color, body proportions, paw anatomy, coat or bare-skin appearance, markings, ear type and existing tail anatomy as the pose changes. Keep the camera position, perspective, focal length, crop, focus, exposure, white balance, reference background, floor and lighting consistent. The entire cat, including the ears, paws and any visible tail, remains inside the original frame with clear margins throughout. Only the cat is visible, and the surrounding floor stays clear.

overall_soundscape: Quiet studio room tone continues throughout. One soft off-screen tongue click at 0.30 seconds is followed by faint paw movement during the crouch, a muted push-off and closely spaced soft paw-pad impacts during the landing between 1.35 and 1.65 seconds. The final paw adjustment finishes by 2.70 seconds, leaving only room tone and faint breathing.

non_diegetic_music: N/A
",00,00-orange-shorthair-mackerel-tabby,短毛橘猫鱼骨纹,13,13-small-jump,小幅跳跃,0,00-orange-shorthair-mackerel-tabby_13-small-jump_seed-0
037,12,cat_ids/00_短毛橘猫鱼骨纹.png,"For the target video, at 0.00 seconds into the target video, <Picture 1> (from [Shot 1]) is fully referenced.

integrated_multimodal_description: [Shot 1] Live-action, photorealistic studio pet footage. A static medium full-body shot begins with the seated cat and scene in <Picture 1>. This is one continuous four-second shot. The cat makes one small forward-and-upward hop, lands softly and returns to a comfortable upright seated pose. From 0.00 to 0.30 seconds, it holds the initial seated pose. At 0.30 seconds, one quiet off-screen tongue click draws its gaze slightly above the camera. From 0.30 to 0.85 seconds, the cat leans its chest slightly forward, raises the hindquarters out of the seated position and folds the hind legs into a compact crouch, with both front paws still touching the floor. From 0.85 to 1.10 seconds, the hind legs extend to push against the floor while both front paws lift and reach a short distance forward. From 1.10 to 1.35 seconds, the body travels through one low, compact arc, with all four paws visibly clear of the floor together for a brief moment. The head and chest stay low enough to preserve the available headroom, and the paws remain beneath or just ahead of the body. From 1.35 to 1.65 seconds, the front paws touch down first, followed closely by the hind paws; the elbows and hind legs bend to absorb the landing. The landing is no more than one front-paw length ahead of the starting position. The shadow stays on the floor, visibly separating from the paws during the hop and reconnecting at landing. From 1.65 to 2.50 seconds, the cat lowers its hindquarters, makes a small front-paw placement adjustment beneath the shoulders and raises its chest into an upright, front-facing seated pose near the starting position. By 2.70 seconds, it is comfortably balanced with both front paws on the floor and a relaxed, attentive gaze. This seated posture continues through 3.00 seconds. From 3.00 to 4.00 seconds, the cat maintains the posture reached by 2.70 seconds, with only faint breathing and tiny settling movements. Preserve the individual cat's facial proportions, each anatomical eye's reference color, body proportions, paw anatomy, coat or bare-skin appearance, markings, ear type and existing tail anatomy as the pose changes. Keep the camera position, perspective, focal length, crop, focus, exposure, white balance, reference background, floor and lighting consistent. The entire cat, including the ears, paws and any visible tail, remains inside the original frame with clear margins throughout. Only the cat is visible, and the surrounding floor stays clear.

overall_soundscape: Quiet studio room tone continues throughout. One soft off-screen tongue click at 0.30 seconds is followed by faint paw movement during the crouch, a muted push-off and closely spaced soft paw-pad impacts during the landing between 1.35 and 1.65 seconds. The final paw adjustment finishes by 2.70 seconds, leaving only room tone and faint breathing.

non_diegetic_music: N/A
",00,00-orange-shorthair-mackerel-tabby,短毛橘猫鱼骨纹,13,13-small-jump,小幅跳跃,10000,00-orange-shorthair-mackerel-tabby_13-small-jump_seed-10000
038,12,cat_ids/00_短毛橘猫鱼骨纹.png,"For the target video, at 0.00 seconds into the target video, <Picture 1> (from [Shot 1]) is fully referenced.

integrated_multimodal_description: [Shot 1] Live-action, photorealistic studio pet footage. A static medium full-body shot begins with the seated cat and scene in <Picture 1>. This is one continuous four-second shot. The cat makes one small forward-and-upward hop, lands softly and returns to a comfortable upright seated pose. From 0.00 to 0.30 seconds, it holds the initial seated pose. At 0.30 seconds, one quiet off-screen tongue click draws its gaze slightly above the camera. From 0.30 to 0.85 seconds, the cat leans its chest slightly forward, raises the hindquarters out of the seated position and folds the hind legs into a compact crouch, with both front paws still touching the floor. From 0.85 to 1.10 seconds, the hind legs extend to push against the floor while both front paws lift and reach a short distance forward. From 1.10 to 1.35 seconds, the body travels through one low, compact arc, with all four paws visibly clear of the floor together for a brief moment. The head and chest stay low enough to preserve the available headroom, and the paws remain beneath or just ahead of the body. From 1.35 to 1.65 seconds, the front paws touch down first, followed closely by the hind paws; the elbows and hind legs bend to absorb the landing. The landing is no more than one front-paw length ahead of the starting position. The shadow stays on the floor, visibly separating from the paws during the hop and reconnecting at landing. From 1.65 to 2.50 seconds, the cat lowers its hindquarters, makes a small front-paw placement adjustment beneath the shoulders and raises its chest into an upright, front-facing seated pose near the starting position. By 2.70 seconds, it is comfortably balanced with both front paws on the floor and a relaxed, attentive gaze. This seated posture continues through 3.00 seconds. From 3.00 to 4.00 seconds, the cat maintains the posture reached by 2.70 seconds, with only faint breathing and tiny settling movements. Preserve the individual cat's facial proportions, each anatomical eye's reference color, body proportions, paw anatomy, coat or bare-skin appearance, markings, ear type and existing tail anatomy as the pose changes. Keep the camera position, perspective, focal length, crop, focus, exposure, white balance, reference background, floor and lighting consistent. The entire cat, including the ears, paws and any visible tail, remains inside the original frame with clear margins throughout. Only the cat is visible, and the surrounding floor stays clear.

overall_soundscape: Quiet studio room tone continues throughout. One soft off-screen tongue click at 0.30 seconds is followed by faint paw movement during the crouch, a muted push-off and closely spaced soft paw-pad impacts during the landing between 1.35 and 1.65 seconds. The final paw adjustment finishes by 2.70 seconds, leaving only room tone and faint breathing.

non_diegetic_music: N/A
",00,00-orange-shorthair-mackerel-tabby,短毛橘猫鱼骨纹,13,13-small-jump,小幅跳跃,20000,00-orange-shorthair-mackerel-tabby_13-small-jump_seed-20000
039,13,cat_ids/00_短毛橘猫鱼骨纹.png,"For the target video, at 0.00 seconds into the target video, <Picture 1> (from [Shot 1]) is fully referenced.

integrated_multimodal_description: [Shot 1] Live-action, photorealistic studio pet footage. A static medium full-body shot begins with the seated cat and scene in <Picture 1>. This is one continuous four-second shot. The cat stays seated while playing with one feather teaser wand, making two light alternating front-paw taps before settling. From 0.00 to 0.20 seconds, it holds the initial seated pose. From 0.20 to 0.60 seconds, one small feather tuft attached directly to the tip of a slender flexible rod enters smoothly from the viewer's right. The tuft stops just ahead of the cat's lower chest, slightly toward the viewer's right and within easy paw reach. The visible rod extends continuously from the tuft through the right edge to an off-screen holder; the holder and hand remain outside the frame. The cat's eyes track the tuft and its head follows with a small turn. From 0.60 to 1.15 seconds, the tuft makes one short sideways sway. Keeping the hindquarters seated and the anatomical right front paw, on the viewer's left, planted for support, the cat lifts its anatomical left front paw, on the viewer's right, taps the tuft once and returns that paw to the floor. From 1.15 to 1.95 seconds, the rod guides the tuft through a short arc toward the viewer's left, just in front of the chest. The cat transfers support onto the now-planted left front paw, lifts the anatomical right front paw, taps the tuft once and returns that paw to the floor. Each paw contact briefly bends the feathers and deflects the rod tip; the tuft remains attached and visibly distinct from the paw. Only one front paw is raised at a time, and the hindquarters stay on the floor throughout. From 1.95 to 2.15 seconds, the wand pauses while the cat watches with both front paws down. From 2.15 to 2.60 seconds, the wand withdraws smoothly along a short path toward the viewer's right and exits completely through the same edge. The cat follows with its eyes and a small head turn, keeping both front paws on the floor. By 2.70 seconds, it rests in a comfortable upright seated pose, looking slightly toward the departed toy. This attentive posture continues through 3.00 seconds. From 3.00 to 4.00 seconds, the toy stays outside the frame and the cat maintains this posture with only faint breathing and tiny settling movements. Preserve the individual cat's facial proportions, each anatomical eye's reference color, body proportions, paw anatomy, coat or bare-skin appearance, markings, ear type and existing tail anatomy as the pose changes. Keep the reference framing, background, floor and lighting consistent, with a locked camera and grounded shadows following the paw movements. The entire cat remains inside the original frame with clear margins throughout. Only the cat and this single connected wand occupy the scene; the feather tuft moves below the chin, keeping the eyes and face unobstructed.

overall_soundscape: Quiet studio ambience continues beneath a faint feather rustle and two soft paw-to-feather contacts during the alternating taps between 0.60 and 1.95 seconds. Light paw-pad landings accompany each paw's return to the floor. A final soft feather rustle ends as the wand leaves by 2.60 seconds; after 2.70 seconds, only room tone and faint breathing remain.

non_diegetic_music: N/A
",00,00-orange-shorthair-mackerel-tabby,短毛橘猫鱼骨纹,14,14-play-teaser-wand,玩逗猫棒,0,00-orange-shorthair-mackerel-tabby_14-play-teaser-wand_seed-0
040,13,cat_ids/00_短毛橘猫鱼骨纹.png,"For the target video, at 0.00 seconds into the target video, <Picture 1> (from [Shot 1]) is fully referenced.

integrated_multimodal_description: [Shot 1] Live-action, photorealistic studio pet footage. A static medium full-body shot begins with the seated cat and scene in <Picture 1>. This is one continuous four-second shot. The cat stays seated while playing with one feather teaser wand, making two light alternating front-paw taps before settling. From 0.00 to 0.20 seconds, it holds the initial seated pose. From 0.20 to 0.60 seconds, one small feather tuft attached directly to the tip of a slender flexible rod enters smoothly from the viewer's right. The tuft stops just ahead of the cat's lower chest, slightly toward the viewer's right and within easy paw reach. The visible rod extends continuously from the tuft through the right edge to an off-screen holder; the holder and hand remain outside the frame. The cat's eyes track the tuft and its head follows with a small turn. From 0.60 to 1.15 seconds, the tuft makes one short sideways sway. Keeping the hindquarters seated and the anatomical right front paw, on the viewer's left, planted for support, the cat lifts its anatomical left front paw, on the viewer's right, taps the tuft once and returns that paw to the floor. From 1.15 to 1.95 seconds, the rod guides the tuft through a short arc toward the viewer's left, just in front of the chest. The cat transfers support onto the now-planted left front paw, lifts the anatomical right front paw, taps the tuft once and returns that paw to the floor. Each paw contact briefly bends the feathers and deflects the rod tip; the tuft remains attached and visibly distinct from the paw. Only one front paw is raised at a time, and the hindquarters stay on the floor throughout. From 1.95 to 2.15 seconds, the wand pauses while the cat watches with both front paws down. From 2.15 to 2.60 seconds, the wand withdraws smoothly along a short path toward the viewer's right and exits completely through the same edge. The cat follows with its eyes and a small head turn, keeping both front paws on the floor. By 2.70 seconds, it rests in a comfortable upright seated pose, looking slightly toward the departed toy. This attentive posture continues through 3.00 seconds. From 3.00 to 4.00 seconds, the toy stays outside the frame and the cat maintains this posture with only faint breathing and tiny settling movements. Preserve the individual cat's facial proportions, each anatomical eye's reference color, body proportions, paw anatomy, coat or bare-skin appearance, markings, ear type and existing tail anatomy as the pose changes. Keep the reference framing, background, floor and lighting consistent, with a locked camera and grounded shadows following the paw movements. The entire cat remains inside the original frame with clear margins throughout. Only the cat and this single connected wand occupy the scene; the feather tuft moves below the chin, keeping the eyes and face unobstructed.

overall_soundscape: Quiet studio ambience continues beneath a faint feather rustle and two soft paw-to-feather contacts during the alternating taps between 0.60 and 1.95 seconds. Light paw-pad landings accompany each paw's return to the floor. A final soft feather rustle ends as the wand leaves by 2.60 seconds; after 2.70 seconds, only room tone and faint breathing remain.

non_diegetic_music: N/A
",00,00-orange-shorthair-mackerel-tabby,短毛橘猫鱼骨纹,14,14-play-teaser-wand,玩逗猫棒,10000,00-orange-shorthair-mackerel-tabby_14-play-teaser-wand_seed-10000
041,13,cat_ids/00_短毛橘猫鱼骨纹.png,"For the target video, at 0.00 seconds into the target video, <Picture 1> (from [Shot 1]) is fully referenced.

integrated_multimodal_description: [Shot 1] Live-action, photorealistic studio pet footage. A static medium full-body shot begins with the seated cat and scene in <Picture 1>. This is one continuous four-second shot. The cat stays seated while playing with one feather teaser wand, making two light alternating front-paw taps before settling. From 0.00 to 0.20 seconds, it holds the initial seated pose. From 0.20 to 0.60 seconds, one small feather tuft attached directly to the tip of a slender flexible rod enters smoothly from the viewer's right. The tuft stops just ahead of the cat's lower chest, slightly toward the viewer's right and within easy paw reach. The visible rod extends continuously from the tuft through the right edge to an off-screen holder; the holder and hand remain outside the frame. The cat's eyes track the tuft and its head follows with a small turn. From 0.60 to 1.15 seconds, the tuft makes one short sideways sway. Keeping the hindquarters seated and the anatomical right front paw, on the viewer's left, planted for support, the cat lifts its anatomical left front paw, on the viewer's right, taps the tuft once and returns that paw to the floor. From 1.15 to 1.95 seconds, the rod guides the tuft through a short arc toward the viewer's left, just in front of the chest. The cat transfers support onto the now-planted left front paw, lifts the anatomical right front paw, taps the tuft once and returns that paw to the floor. Each paw contact briefly bends the feathers and deflects the rod tip; the tuft remains attached and visibly distinct from the paw. Only one front paw is raised at a time, and the hindquarters stay on the floor throughout. From 1.95 to 2.15 seconds, the wand pauses while the cat watches with both front paws down. From 2.15 to 2.60 seconds, the wand withdraws smoothly along a short path toward the viewer's right and exits completely through the same edge. The cat follows with its eyes and a small head turn, keeping both front paws on the floor. By 2.70 seconds, it rests in a comfortable upright seated pose, looking slightly toward the departed toy. This attentive posture continues through 3.00 seconds. From 3.00 to 4.00 seconds, the toy stays outside the frame and the cat maintains this posture with only faint breathing and tiny settling movements. Preserve the individual cat's facial proportions, each anatomical eye's reference color, body proportions, paw anatomy, coat or bare-skin appearance, markings, ear type and existing tail anatomy as the pose changes. Keep the reference framing, background, floor and lighting consistent, with a locked camera and grounded shadows following the paw movements. The entire cat remains inside the original frame with clear margins throughout. Only the cat and this single connected wand occupy the scene; the feather tuft moves below the chin, keeping the eyes and face unobstructed.

overall_soundscape: Quiet studio ambience continues beneath a faint feather rustle and two soft paw-to-feather contacts during the alternating taps between 0.60 and 1.95 seconds. Light paw-pad landings accompany each paw's return to the floor. A final soft feather rustle ends as the wand leaves by 2.60 seconds; after 2.70 seconds, only room tone and faint breathing remain.

non_diegetic_music: N/A
",00,00-orange-shorthair-mackerel-tabby,短毛橘猫鱼骨纹,14,14-play-teaser-wand,玩逗猫棒,20000,00-orange-shorthair-mackerel-tabby_14-play-teaser-wand_seed-20000
042,14,cat_ids/02_长毛橘猫.png,"For the target video, at 0.00 seconds into the target video, <Picture 1> (from [Shot 1]) is fully referenced.

integrated_multimodal_description: [Shot 1] Live-action, photorealistic studio pet footage. This is one continuous four-second shot. A locked camera matching the reference perspective frames a medium full-body, front-facing portrait. At 0.00 seconds, the cat starts from <Picture 1>. Throughout the shot, preserve the same cat's facial proportions; each anatomical eye's reference color; exact ear morphology; coat or skin-surface texture; intrinsic marking topology; body proportions; paw appearance; and reference tail state, including a long tail, short tail, visible stump, or no visible tail. These identity features remain consistent as their screen projection changes with the cat's pose. The camera holds a perfectly Static Shot; perspective, focal length, subject scale, crop, focus, exposure, white balance, lighting, background, and floor appearance established by <Picture 1> remain fixed. Physical shadows stay grounded and respond coherently to contact and weight transfer. The cat remains fully inside the frame with clear margins, and the clean frame contains only the cat. During 0.00–0.40 seconds, the cat holds its initial seated pose. From 0.40 to 0.90 seconds, a barely perceptible inhale creates one minute local change in the lower-chest contour while the body does not translate and the overall seated pose, paws, hindquarters, head direction, ears, and reference tail state remain stable. At 0.95 seconds, both upper eyelids lower together and reopen by 1.20 seconds in one complete natural blink; the eyes keep the same color, shape, spacing, and forward gaze when open. From 1.20 to 2.70 seconds, the chest completes one gentle exhale and returns to its starting contour. By 2.70 seconds, the blink and gentle exhale are complete, with the eyes open and the cat comfortably seated. From 2.70 to 3.00 seconds, this quiet seated posture continues. From 3.00 to 4.00 seconds, the cat remains comfortably seated with only faint breathing and minute surface settling.

overall_soundscape: Steady quiet studio room tone with one very soft inhale and exhale from the cat, completed by 2.70 seconds. The cat does not vocalize; quiet room tone and faint breathing continue afterward.

non_diegetic_music: N/A
",02,02-orange-longhair,长毛橘猫,01,01-idle-blink,自然呼吸与眨眼,0,02-orange-longhair_01-idle-blink_seed-0
043,14,cat_ids/02_长毛橘猫.png,"For the target video, at 0.00 seconds into the target video, <Picture 1> (from [Shot 1]) is fully referenced.

integrated_multimodal_description: [Shot 1] Live-action, photorealistic studio pet footage. This is one continuous four-second shot. A locked camera matching the reference perspective frames a medium full-body, front-facing portrait. At 0.00 seconds, the cat starts from <Picture 1>. Throughout the shot, preserve the same cat's facial proportions; each anatomical eye's reference color; exact ear morphology; coat or skin-surface texture; intrinsic marking topology; body proportions; paw appearance; and reference tail state, including a long tail, short tail, visible stump, or no visible tail. These identity features remain consistent as their screen projection changes with the cat's pose. The camera holds a perfectly Static Shot; perspective, focal length, subject scale, crop, focus, exposure, white balance, lighting, background, and floor appearance established by <Picture 1> remain fixed. Physical shadows stay grounded and respond coherently to contact and weight transfer. The cat remains fully inside the frame with clear margins, and the clean frame contains only the cat. During 0.00–0.40 seconds, the cat holds its initial seated pose. From 0.40 to 0.90 seconds, a barely perceptible inhale creates one minute local change in the lower-chest contour while the body does not translate and the overall seated pose, paws, hindquarters, head direction, ears, and reference tail state remain stable. At 0.95 seconds, both upper eyelids lower together and reopen by 1.20 seconds in one complete natural blink; the eyes keep the same color, shape, spacing, and forward gaze when open. From 1.20 to 2.70 seconds, the chest completes one gentle exhale and returns to its starting contour. By 2.70 seconds, the blink and gentle exhale are complete, with the eyes open and the cat comfortably seated. From 2.70 to 3.00 seconds, this quiet seated posture continues. From 3.00 to 4.00 seconds, the cat remains comfortably seated with only faint breathing and minute surface settling.

overall_soundscape: Steady quiet studio room tone with one very soft inhale and exhale from the cat, completed by 2.70 seconds. The cat does not vocalize; quiet room tone and faint breathing continue afterward.

non_diegetic_music: N/A
",02,02-orange-longhair,长毛橘猫,01,01-idle-blink,自然呼吸与眨眼,10000,02-orange-longhair_01-idle-blink_seed-10000
